Datetime,Open,High,Low,Close,Volume,Returns,Z-score-close,Change,Gain,Loss,Avg_Gain,Avg_Loss,Rs,RSI-close-score,EMA-Today-close-26D,EMA-Today-close-12D,MACD-Line,Single-Line,MACD-Histogram,Middle-Band,Upper-Band,Lower-Band,Bollinger-Bandwidth,%-Band,Intraday_Spread,Volume_Price_Velocity,obv-dir,OBV,OBV-ROC,Volume-Rate-of-Change,high_low,high_prev_close,low_prev_close,true_range,atr-s,atr-l,ATR-Ratio,Year,Time_Sin,Time_Cos,Daily_Vol,Target,Stage-1-confidence
2022-05-06 06:00:00,1299.35,1308.5,1296.78,1305.63,562620,0.004500761667359132,-1.2286461196376264,5.850000000000136,5.850000000000136,0.0,0.8285714285714383,2.451428571428567,0.33799533799534254,25.261324041812102,1322.1581569071373,1311.6166382338834,-10.541518673253904,-9.709023663854039,-0.8324950093998655,1318.998,1340.7585375320646,1297.2374624679355,0.03299555804036779,0.19283847009059485,0.008976509424569002,0.003482256914598274,1,-10446622,0.3615956439875303,-47.412892262885066,11.720000000000027,8.720000000000027,3.0,11.720000000000027,9.212142857142892,8.054799999999995,1.1436836243162956,2022,0.0,1.0,0.0026448416168266373,1,
2022-05-06 06:15:00,1305.72,1306.85,1301.05,1301.35,346760,-0.0032781109502694195,-1.4713686182097432,-4.2800000000002,0.0,4.2800000000002,0.8285714285714383,2.5214285714285842,0.32861189801699936,24.733475479744257,1320.616811951053,1310.0371554286705,-10.579656522382493,-9.88315023555973,-0.6965062868227623,1317.2904999999998,1338.9580818727127,1295.622918127287,0.03289719598328971,0.1321578454475656,0.0044569101317861876,-0.0015685622277229543,-1,-10793382,0.9279280856296295,-83.27982710851333,5.7999999999999545,1.2199999999998,4.580000000000155,5.7999999999999545,9.35857142857146,8.064199999999992,1.1605083490701458,2022,0.0,1.0,0.002618046354624481,1,
2022-05-06 06:30:00,1301.25,1307.08,1301.2,1306.0,369346,0.0035732124332423787,-0.960238446640711,4.650000000000091,4.650000000000091,0.0,1.0321428571428766,2.5214285714285842,0.4093484419263512,29.045226130653546,1319.534085139864,1309.4160545934903,-10.118030546373575,-9.9301262977225,-0.18790424865107447,1315.8229999999999,1336.2825015631054,1295.3634984368944,0.031097650007798173,0.259940388339821,0.00450229709035213,0.0018296344234622387,1,-10424036,0.4479943458405311,-76.92325955694179,5.879999999999882,5.730000000000018,0.14999999999986358,5.879999999999882,9.139285714285734,8.062799999999989,1.1335126400612376,2022,0.0,1.0,0.002781060708191258,1,
2022-05-06 06:45:00,1306.0,1306.72,1300.63,1300.65,375166,-0.004096477794793163,-1.3385651028792578,-5.349999999999909,0.0,5.349999999999909,1.0321428571428766,2.421428571428578,0.4262536873156411,29.886246122027217,1318.1352640183925,1308.0674308098764,-10.06783320851605,-9.957667679881212,-0.11016552863483753,1314.4115,1334.973069953376,1293.849930046624,0.031286351273366014,0.16535872428018641,0.004682274247491575,-0.0021502512587696834,-1,-10799202,0.37029920917741976,-44.98709601736173,6.089999999999918,0.7200000000000273,5.369999999999891,6.089999999999918,8.720714285714296,8.088599999999987,1.0781487878884244,2022,0.0,1.0,0.0027927713916045763,1,
2022-05-06 07:00:00,1300.7,1306.0,1299.88,1304.93,355668,0.0032906623611270724,-0.8358538586567364,4.279999999999973,4.279999999999973,0.0,1.2021428571428683,2.421428571428578,0.4964601769911537,33.175635718509895,1317.1570963133263,1307.5847491468185,-9.572347166507825,-9.880603577206534,0.3082564106987089,1313.2530000000002,1333.167964592915,1293.3380354070853,0.030329212410578742,0.2910365353358159,0.004689906738292391,0.0016545476119795021,1,-10443534,0.23274405915735752,-39.80604870783759,6.119999999999891,5.349999999999909,0.7699999999999818,6.119999999999891,8.927142857142858,8.088399999999988,1.1036970052350121,2022,0.0,1.0,0.002896585378131602,1,
2022-05-06 07:15:00,1305.25,1306.47,1302.3,1304.2,330096,-0.0005594169802212168,-0.8234849053593016,-0.7300000000000182,0.0,0.7300000000000182,1.0557142857143,2.4735714285714363,0.42679757435749793,29.912973082372204,1316.197311401228,1307.0640185088464,-9.133292892381633,-9.731141440241554,0.5978485478599218,1312.1380000000001,1331.4170419067527,1292.8589580932476,0.029385692521293614,0.29412877366017404,0.0031973623677350655,-0.00026800141169695064,-1,-10773630,0.20042077452194884,-34.3875968992248,4.170000000000073,1.5399999999999636,2.630000000000109,4.170000000000073,7.58928571428573,8.068799999999987,0.9405717968329544,2022,0.0,1.0,0.0028720112604346034,1,
2022-05-06 07:30:00,1304.2,1305.0,1301.68,1303.3,344888,-0.000690078208863687,-0.8400017775440458,-0.900000000000091,0.0,0.900000000000091,1.0557142857143,2.354285714285733,0.44842233009708987,30.959363217427864,1315.241955001137,1306.4849387382546,-8.757016262882416,-9.536316404769726,0.77930014188731,1310.8854999999999,1328.9461760670863,1292.8248239329134,0.027554925379961005,0.2899995556139884,0.0025473797283817514,-0.00035392341458996026,-1,-11118518,0.17276027778715353,-31.808241821251894,3.3199999999999363,0.7999999999999545,2.519999999999982,3.3199999999999363,6.9514285714285835,8.037799999999988,0.8648421920710385,2022,0.0,1.0,0.0027483716615718866,1,
2022-05-06 07:45:00,1302.97,1309.0,1302.53,1308.72,386694,0.004158674134888463,-0.1606266334716914,5.420000000000073,5.420000000000073,0.0,1.4428571428571624,1.8807142857142967,0.7671857197113617,43.41285192349041,1314.758847223275,1306.8287943169846,-7.930052906290484,-9.215063705073879,1.2850107987833947,1310.069,1326.8657163457694,1293.2722836542305,0.02564249111423823,0.4598433416320774,0.004943761843633494,0.0024002843321939294,1,-10731824,0.08480346560564711,-6.1955103169558985,6.470000000000027,5.7000000000000455,0.7699999999999818,6.470000000000027,6.724285714285721,8.040199999999992,0.83633314025593,2022,0.0,1.0,0.002930738481634057,0,
2022-05-06 08:00:00,1308.7,1309.0,1303.53,1305.6,377244,-0.0023840088024941197,-0.45695368445300505,-3.1200000000001182,0.0,3.1200000000001182,1.4428571428571624,1.6914285714285922,0.8530405405405417,46.03463992707387,1314.080414095625,1306.6397490374486,-7.440665058176364,-8.860183975694376,1.4195189175180118,1309.0065,1323.9161073230168,1294.096892676983,0.02278003558120891,0.3857615788867481,0.004189644607843159,-0.0013681098693246743,-1,-11109068,0.065781197773779,-28.892993798654174,5.470000000000027,0.2799999999999727,5.190000000000055,5.470000000000027,6.523571428571423,8.049199999999992,0.8104620867379901,2022,0.0,1.0,0.0028288047933987997,1,
2022-05-06 08:15:00,1305.3,1310.0,1304.3,1307.85,465904,0.001723345588235281,-0.07789536739494042,2.25,2.25,0.0,1.603571428571448,1.6857142857143117,0.9512711864406748,48.75135722041251,1313.6189019403935,1306.8259414932256,-6.792960447167843,-8.44673926998907,1.6537788228212271,1308.3939999999998,1322.361454501927,1294.4265454980725,0.021350532793527412,0.48052615815126487,0.0043582979699507175,0.0012878581255448246,1,-10643164,-0.03325188055635442,-20.472212454637628,5.7000000000000455,4.400000000000091,1.2999999999999545,5.7000000000000455,6.425714285714272,8.053199999999993,0.7979081962094915,2022,0.0,1.0,0.0028701830230249054,1,
2022-05-06 08:30:00,1307.93,1314.95,1307.5,1313.58,933618,0.0043812363803188425,0.8836986036736854,5.730000000000018,5.730000000000018,0.0,2.0128571428571638,1.6821428571428865,1.1966029723991423,54.4751594819252,1313.6160203151792,1307.8650274173447,-5.7509928978345215,-7.907589995558161,2.1565970977236395,1307.973,1320.6628469154318,1295.283153084568,0.019403836188410423,0.7209246509184208,0.005671523622466881,0.006633417121749891,1,-9709546,-0.07055639612498665,65.94113255838754,7.4500000000000455,7.100000000000136,0.34999999999990905,7.4500000000000455,6.364999999999993,7.893199999999992,0.8063903106471393,2022,0.0,1.0,0.0030347049960849602,0,
2022-05-06 08:45:00,1313.35,1319.5,1309.8,1311.0,893754,-0.0019640981135522484,0.7122411626275081,-2.5799999999999272,0.0,2.5799999999999272,2.0128571428571638,1.661428571428587,1.2115219260533117,54.78227060653191,1313.4222410325733,1308.3473308915993,-5.074910140973998,-7.341054024641329,2.266143883667331,1307.3205,1317.6526745303966,1296.9883254696035,0.015806643482445988,0.6780602906568766,0.007398932112890957,-0.003148012502559548,-1,-10603300,-0.017610976800413458,157.7442611604568,9.700000000000045,5.920000000000073,3.7799999999999727,9.700000000000045,6.661428571428571,7.947199999999993,0.8382107624608135,2022,0.0,1.0,0.0030268802227651393,0,
2022-05-06 09:00:00,1310.88,1313.0,1304.05,1305.0,745134,-0.004576659038901587,-0.37762274721242,-6.0,0.0,6.0,2.0128571428571638,1.968571428571457,1.0224963715529711,50.556153570147,1312.7983713264568,1307.8323569082763,-4.966014418180521,-6.866046103349167,1.9000316851686465,1306.4965,1314.422399650098,1298.570600349902,0.012133059139611959,0.40559431319689604,0.006858237547892755,-0.00662360426682182,-1,-11348434,0.08867947117603969,101.74416400881556,8.950000000000045,2.0,6.9500000000000455,8.950000000000045,6.786428571428571,7.843799999999992,0.8651965337500418,2022,0.0,1.0,0.003111171773172676,0,
2022-05-06 09:15:00,1305.0,1307.5,1301.5,1301.5,708488,-0.002681992337164707,-1.206358394433073,-3.5,0.0,3.5,2.0128571428571638,1.8900000000000188,1.065003779289494,51.5739385065886,1311.9614549319044,1306.858148153157,-5.1033067787475375,-6.513498238428841,1.4101914596813039,1305.8290000000002,1313.0059716528308,1298.6520283471696,0.010992207483262533,0.19841040139173396,0.004610065309258548,-0.003681154644487728,-1,-12056922,0.11646416096300438,88.84653726617017,6.0,2.5,3.5,6.0,6.6314285714285655,7.786799999999994,0.8516243606396171,2022,0.0,1.0,0.0031098682008635554,1,
2022-05-06 09:30:00,1301.7,1312.83,1300.78,1312.83,1712934,0.008705339992316485,1.7672890970343376,11.329999999999927,11.329999999999927,0.0,2.40428571428572,1.8900000000000188,1.2721088435374055,55.988023952095624,1312.0257916036153,1307.7768945911328,-4.24889701248253,-6.06057799323958,1.8116809807570498,1306.0165,1313.7271796069003,1298.3058203930996,0.011807935974622655,0.9418222742585809,0.009178644607451044,0.026056197934991653,1,-10343988,-0.009531830891726933,381.61037821788864,12.049999999999955,11.329999999999927,0.7200000000000273,12.049999999999955,6.654999999999989,7.914799999999991,0.8408298377722743,2022,0.2486898871648548,0.9685831611286311,0.003509231914179534,0,
2022-05-06 09:45:00,1313.35,1315.08,1309.6,1314.0,1637000,0.0008912044971549626,1.8390221686420423,1.1700000000000728,1.1700000000000728,0.0,2.487857142857154,1.5842857142857187,1.5703336339044212,61.094544816698864,1312.1720292626067,1308.734295423266,-3.4377338393405807,-5.536009162459781,2.0982753231192,1306.2665,1314.6769478258798,1297.8560521741201,0.012877078032514542,0.9597555421605054,0.004170471841704732,0.0023194580367520913,1,-8706988,-0.19182411127911392,395.9163394891183,5.480000000000018,2.25,3.230000000000018,5.480000000000018,6.632142857142851,7.897399999999993,0.8397881400388554,2022,0.4817536741017153,0.8763066800438636,0.0035001670020122872,0,
2022-05-09 06:15:00,1272.8,1273.83,1267.05,1270.58,524622,-0.0017441860465116088,-0.9029625383517322,-2.2200000000000273,0.0,2.2200000000000273,1.8992857142857247,4.357857142857158,0.4358301917718415,30.35388127853885,1288.5930880924657,1276.50244874627,-12.090639346195758,-11.298236687597168,-0.7924026585985899,1288.3295,1327.6434233270963,1249.0155766729038,0.06103085169919076,0.2742593654120669,0.0053361456972406095,-0.001139795998889665,-1,-10784992,-0.03084773074422864,-78.33291895298615,6.779999999999973,1.0299999999999727,5.75,6.779999999999973,9.383571428571454,8.051400000000008,1.1654583586173144,2022,0.0,1.0,0.006659542912237914,0,
2022-05-09 06:30:00,1270.5,1271.6,1266.28,1269.7,288680,-0.0006925970816477056,-0.8569738289092304,-0.8799999999998818,0.0,0.8799999999998818,1.8992857142857247,4.1707142857142925,0.45538619626648574,31.289715227112353,1287.1936000856165,1275.4559181699208,-11.737681915695703,-11.386125733216875,-0.35155618247882714,1286.3785000000003,1325.3026758321348,1247.4543241678657,0.06051745397196011,0.28575654277269275,0.004189966133732327,-0.00025057885798148165,-1,-11073672,0.11423915858666733,-75.74011637483319,5.319999999999936,1.0199999999999818,4.2999999999999545,5.319999999999936,9.33500000000002,8.02580000000001,1.1631239253407772,2022,0.0,1.0,0.006593538825490315,0,
2022-05-09 06:45:00,1270.0,1272.8,1268.7,1270.6,242472,0.0007088288572103529,-0.7300899714565959,0.8999999999998636,0.8999999999998636,0.0,1.1542857142857201,4.1707142857142925,0.276759719129989,21.676727028839764,1285.964444523719,1274.7088538360867,-11.25559068763232,-11.360018724099966,0.10442803646764531,1284.6285,1323.0580101931396,1246.1989898068605,0.0598297643141804,0.3174775071358508,0.003226821973870541,0.00021723679810941763,1,-10831200,0.02862450248295545,-59.00477459321277,4.099999999999909,3.099999999999909,1.0,4.099999999999909,8.767142857142874,7.9968000000000075,1.0963313896987377,2022,0.0,1.0,0.006572730242845357,0,
2022-05-09 07:00:00,1270.58,1276.0,1269.22,1275.9,460252,0.004171257673540207,-0.3855161407683399,5.300000000000182,5.300000000000182,0.0,1.4492857142857278,4.1707142857142925,0.347491008734375,25.78800203355378,1285.2189301145547,1274.8921070920735,-10.326823022481221,-11.153379583776218,0.8265565612949963,1283.0310000000002,1320.0255599983852,1246.0364400016151,0.05766744528913963,0.40362096480791526,0.00531389607335996,0.0024274386691932317,1,-10370948,0.034453632984264626,-8.726881873961345,6.779999999999973,5.400000000000091,1.3799999999998818,6.779999999999973,8.860000000000014,8.018400000000007,1.1049585952309695,2022,0.0,1.0,0.006598508768460147,0,
2022-05-09 07:15:00,1275.85,1278.5,1270.28,1270.45,501322,-0.004271494631240769,-0.6054345984213895,-5.4500000000000455,0.0,5.4500000000000455,1.4492857142857278,1.9135714285714422,0.7573721537887288,43.09685641461348,1284.1249352912544,1274.2087060009853,-9.91622929026903,-10.90594952507478,0.9897202348057501,1280.8745,1315.3109198120842,1246.4380801879156,0.053770170008200335,0.3486413503946521,0.006470148372623895,-0.002783662572913573,-1,-10872270,0.0366370392123585,8.396758402380167,8.220000000000027,2.599999999999909,5.620000000000118,8.220000000000027,6.757857142857152,8.079400000000005,0.8364305694552997,2022,0.0,1.0,0.006632710504895087,0,
2022-05-09 07:30:00,1270.45,1272.5,1268.53,1270.78,295852,0.00025975048211268614,-0.5114425581597839,0.32999999999992724,0.32999999999992724,0.0,1.335000000000004,1.9135714285714422,0.6976483762597955,41.094986807387755,1283.1364215659762,1273.6812127700646,-9.45520879591163,-10.61580137924215,1.1605925833305193,1278.8635,1310.4740880163165,1247.2529119836834,0.0494354370365822,0.37213936046005436,0.003124065534553603,0.00010393573135278659,1,-10576418,-0.03561834244152895,-38.23884298555819,3.9700000000000273,2.0499999999999545,1.9200000000000728,3.9700000000000273,6.452142857142868,7.991800000000008,0.8073453861636755,2022,0.0,1.0,0.006637438391080244,0,
2022-05-09 07:45:00,1271.0,1272.43,1268.3,1268.3,288112,-0.0019515573112576234,-0.5936486122916447,-2.480000000000018,0.0,2.480000000000018,1.335000000000004,1.8471428571428663,0.7227378190255206,41.95286195286191,1282.037427375904,1272.8533338823622,-9.184093493541695,-10.32945980210206,1.145366308560364,1277.0285,1306.4347845234508,1247.622215476549,0.04605423375194986,0.3515878469270892,0.0032563273673421977,-0.0007847127390507203,-1,-10864530,-0.06540600123906803,-56.202000547262166,4.130000000000109,1.650000000000091,2.480000000000018,4.130000000000109,6.2421428571428805,7.9524000000000115,0.7849382396688889,2022,0.0,1.0,0.006551943047683281,0,
2022-05-09 08:00:00,1268.05,1270.35,1265.0,1268.9,437384,0.0004730741938028249,-0.4773349807941638,0.6000000000001364,0.6000000000001364,0.0,1.3307142857142935,1.8471428571428663,0.7204176334106736,41.87457855697912,1281.0642846073185,1272.2451286696912,-8.819155937627329,-10.027399029207114,1.208243091579785,1275.3985,1302.6267579801215,1248.1702420198785,0.042697647802034416,0.38066625480145894,0.004216250295531491,0.0002943437809682205,1,-10427146,-0.06755703722118545,-1.1016243985384033,5.349999999999909,2.0499999999999545,3.2999999999999545,5.349999999999909,6.113571428571439,7.893000000000011,0.7745561166313734,2022,0.0,1.0,0.00655595023054422,0,
2022-05-09 08:15:00,1268.9,1269.53,1266.0,1267.78,270270,-0.000882654267475913,-0.5132273072964525,-1.1200000000001182,0.0,1.1200000000001182,1.3307142857142935,1.5050000000000117,0.8841955386805869,46.92695214105789,1280.0802635252949,1271.558185797431,-8.522077727863916,-9.726334768938475,1.204257041074559,1273.1460000000002,1294.0568125141156,1252.2351874858848,0.032849040902010254,0.3716931731758865,0.002784394768808447,-0.00037815591345651407,-1,-10697416,-0.013868541813777058,-19.262135922330092,3.5299999999999727,0.6299999999998818,2.900000000000091,3.5299999999999727,5.790714285714297,7.83400000000001,0.7391772128815789,2022,0.0,1.0,0.0065295393060284335,0,
2022-05-09 08:45:00,1256.5,1261.8,1254.5,1261.8,487530,0.004537855266300461,-1.4352289937919545,5.7000000000000455,5.7000000000000455,0.0,1.7378571428571539,1.7021428571428683,1.020981955518254,50.51910299003321,1277.0814330635244,1268.0446182336636,-9.03681482986076,-9.492048312740666,0.4552334828799065,1269.4935,1280.2144372626642,1258.7725627373359,0.01689010185977977,0.14119275155201114,0.005785385956569944,0.004460197710326255,1,-11084260,0.027748560221463325,-7.070233425209005,7.2999999999999545,5.7000000000000455,1.599999999999909,7.2999999999999545,6.5035714285714255,7.9932000000000105,0.8136380208891829,2022,0.0,1.0,0.0067277188549129474,0,
2022-05-09 09:00:00,1261.8,1268.0,1260.65,1264.33,666628,0.002005072119194873,-0.8882027579366811,2.5299999999999727,2.5299999999999727,0.0,1.440000000000006,1.7021428571428683,0.8459924464960114,45.82859740850187,1276.1368824662263,1267.4731385054076,-8.663743960818692,-9.326387442356271,0.6626434815375788,1268.766,1278.7547102586916,1258.7772897413086,0.01574555159689261,0.2779493105158281,0.005813355690365576,0.00284480175517772,1,-10417632,-0.05924322121876102,130.92282111680754,7.349999999999909,6.2000000000000455,1.1499999999998636,7.349999999999909,6.471428571428565,8.06520000000001,0.802389100261439,2022,0.0,1.0,0.006731363657165325,0,
2022-05-09 09:15:00,1264.38,1270.0,1262.83,1264.18,705568,-0.00011863991204819069,-0.83223931049905,-0.14999999999986358,0.0,0.14999999999986358,1.3328571428571487,1.7128571428571442,0.7781484570475424,43.761726078799335,1275.2511874687282,1266.966501812268,-8.28468565646017,-9.118047085177052,0.8333614287168825,1268.2015,1277.8657875414965,1258.5372124585033,0.015240933781416607,0.2919401723752382,0.00567166068123216,-0.00017602180653161079,-1,-11123200,0.026959155033606574,190.98947507341055,7.170000000000073,5.670000000000073,1.5,7.170000000000073,6.630714285714281,8.02960000000001,0.8257838853385316,2022,0.0,1.0,0.006728062762312497,0,
2022-05-10 03:45:00,1247.5,1258.43,1243.0,1250.38,2328946,-0.002886762360446493,-2.3127287719844714,-3.619999999999891,0.0,3.619999999999891,1.0971428571428663,2.4771428571428618,0.44290657439446657,30.69544364508407,1270.9878496265244,1261.9682357360623,-9.019613890462097,-8.894374814675597,-0.1252390757864994,1265.773,1279.0845479743796,1252.4614520256202,0.02103307303028215,-0.07818219299612057,0.012340248564436461,-0.010246649513985713,-1,-16180378,0.5298542474399177,687.1996809215418,15.430000000000064,4.430000000000064,11.0,15.430000000000064,7.528571428571419,7.908000000000011,0.9520196545993181,2022,0.0,1.0,0.0033667158240064986,0,
2022-05-10 04:00:00,1250.38,1253.38,1242.13,1246.47,1069260,-0.003127049376989488,-2.3520388076573044,-3.910000000000082,0.0,3.910000000000082,1.0328571428571618,2.756428571428582,0.37470847369785465,27.257304429783517,1269.1717126171523,1259.5838917766682,-9.587820840484028,-9.033064019837283,-0.5547568206467446,1265.0315,1280.8148280127616,1249.2481719872385,0.024953256915359906,-0.0880097019143296,0.009025487978050013,-0.004941079971685799,-1,-17249638,0.5877021831593268,271.12650635863827,11.25,3.0,8.25,11.25,8.039285714285711,7.888000000000011,1.0191792234135015,2022,0.0,1.0,0.0033598070329300006,1,
2022-05-10 04:15:00,1246.47,1247.13,1242.55,1245.5,584352,-0.0007781976301074467,-2.050741591368624,-0.9700000000000273,0.0,0.9700000000000273,0.6542857142857201,2.825714285714298,0.23154701718908094,18.801313628899905,1267.4182524232892,1257.4171391956422,-10.00111322764701,-9.22667386139923,-0.7744393662477815,1263.9065,1281.8575671431947,1245.9554328568054,0.02840568846381386,-0.012685397842156415,0.003677238057005343,-0.0006650163051627404,-1,-17833990,0.7103424081719005,33.60159493717192,4.580000000000155,0.6600000000000819,3.9200000000000728,4.580000000000155,7.882142857142867,7.786600000000012,1.0122701637611864,2022,0.0,1.0,0.0033424516270198932,1,
